wavelength_center_nm,trans_total,trans_h2o,trans_co2
7930.0,0.984135305090,0.984135305090,1.000000000000
7950.0,0.998569161999,0.998569161999,1.000000000000
7970.0,0.999908964941,0.999908964941,1.000000000000
7990.0,0.999845507635,0.999845507635,1.000000000000
8010.0,0.999796788997,0.999796788997,1.000000000000
8030.0,0.995134857258,0.995134857258,1.000000000000
8050.0,0.999256418305,0.999256418305,1.000000000000
8070.0,0.999408884115,0.999408884115,1.000000000000
8090.0,0.999980074334,0.999980074334,1.000000000000
8110.0,0.999982142775,0.999982142776,0.999999999999
8130.0,0.999926696541,0.999926696545,0.999999999997
8150.0,0.999180185743,0.999180185749,0.999999999995
8170.0,0.995800281158,0.995800281163,0.999999999995
8190.0,0.999877056530,0.999877056536,0.999999999995
8210.0,0.998247601884,0.998247601889,0.999999999995
8230.0,0.999835253076,0.999835253079,0.999999999997
8250.0,0.994790230798,0.994790230799,0.999999999999
8270.0,0.999896071757,0.999896071758,1.000000000000
8290.0,0.999984358133,0.999984358134,0.999999999999
8310.0,0.999998158698,0.999998158700,0.999999999998
8330.0,0.999937501846,0.999937501849,0.999999999996
8350.0,0.997978848070,0.997978848078,0.999999999991
8370.0,0.999969898210,0.999969898233,0.999999999977
8390.0,0.999994947650,0.999994947692,0.999999999958
8410.0,0.999876287783,0.999876287857,0.999999999926
8430.0,0.996414639233,0.996414639320,0.999999999912
8450.0,0.999953034881,0.999953035030,0.999999999850
8470.0,0.999944482250,0.999944482383,0.999999999867
8490.0,0.999964051875,0.999964052006,0.999999999869
8510.0,0.995063462834,0.995063462951,0.999999999882
8530.0,0.999642861804,0.999642861892,0.999999999912
8550.0,0.999993272054,0.999993272102,0.999999999952
8570.0,0.999777691605,0.999777691613,0.999999999992
8590.0,0.999449193236,0.999449193270,0.999999999966
8610.0,0.999995197111,0.999995197151,0.999999999959
8630.0,0.999996991485,0.999996991571,0.999999999914
8650.0,0.999997756722,0.999997756802,0.999999999919
8670.0,0.999597038061,0.999597038149,0.999999999912
8690.0,0.999430530518,0.999430530582,0.999999999937
8710.0,0.999750681076,0.999750681174,0.999999999902
8730.0,0.999997962209,0.999997962258,0.999999999951
8750.0,0.999986948631,0.999986948685,0.999999999946
8770.0,0.999978795915,0.999978795972,0.999999999943
8790.0,0.999395902041,0.999395902071,0.999999999970
8810.0,0.997745483241,0.997745483266,0.999999999976
8830.0,0.999985647664,0.999985647687,0.999999999977
8850.0,0.999999016436,0.999999016457,0.999999999978
8870.0,0.999998767263,0.999998767272,0.999999999991
8890.0,0.999992192589,0.999992192595,0.999999999993
